account_id,region,total_txn_amount,rank_within_region
SYNTHETIC_ACCT_1375,SOUTH,126462.11,244
SYNTHETIC_ACCT_1376,WEST,124300.55,219
SYNTHETIC_ACCT_1377,EAST,68557.76999999999,473
SYNTHETIC_ACCT_1378,NORTH,91854.99999999999,472
SYNTHETIC_ACCT_1379,SOUTH,124498.61999999998,261
SYNTHETIC_ACCT_1380,NORTH,131417.3,208
SYNTHETIC_ACCT_1381,SOUTH,122911.30999999998,277
SYNTHETIC_ACCT_1382,WEST,85678.31999999999,442
SYNTHETIC_ACCT_1383,SOUTH,152370.1,90
SYNTHETIC_ACCT_1384,NORTH,140144.14999999997,138
SYNTHETIC_ACCT_1385,EAST,92698.48999999999,413
SYNTHETIC_ACCT_1386,SOUTH,134361.39,200
SYNTHETIC_ACCT_1387,NORTH,142810.25,115
SYNTHETIC_ACCT_1388,SOUTH,104156.26,390
SYNTHETIC_ACCT_1389,SOUTH,107851.78,373
SYNTHETIC_ACCT_1390,SOUTH,149946.18000000002,99
SYNTHETIC_ACCT_1391,SOUTH,100657.66,410
SYNTHETIC_ACCT_1392,NORTH,123554.42,271
SYNTHETIC_ACCT_1393,NORTH,165708.87,41
SYNTHETIC_ACCT_1394,WEST,129797.46000000002,183
SYNTHETIC_ACCT_1395,SOUTH,125525.95999999999,252
SYNTHETIC_ACCT_1396,WEST,103727.63000000002,347
SYNTHETIC_ACCT_1397,SOUTH,93665.68,439
SYNTHETIC_ACCT_1398,WEST,123652.91999999998,226
SYNTHETIC_ACCT_1399,SOUTH,91087.80000000002,454
SYNTHETIC_ACCT_1400,SOUTH,134883.73999999996,192
SYNTHETIC_ACCT_1401,EAST,111339.51000000001,320
SYNTHETIC_ACCT_1402,WEST,134854.72000000003,142
SYNTHETIC_ACCT_1403,WEST,145103.07,96
SYNTHETIC_ACCT_1404,SOUTH,117377.43999999999,309
SYNTHETIC_ACCT_1405,EAST,73240.13000000002,464
SYNTHETIC_ACCT_1406,NORTH,113421.52,355
SYNTHETIC_ACCT_1407,EAST,87785.18000000001,433
SYNTHETIC_ACCT_1408,SOUTH,149927.2,101
SYNTHETIC_ACCT_1409,NORTH,99563.5,445
SYNTHETIC_ACCT_1410,EAST,115954.09,290
SYNTHETIC_ACCT_1411,EAST,185595.53,18
SYNTHETIC_ACCT_1412,SOUTH,152156.87000000002,91
SYNTHETIC_ACCT_1413,EAST,101081.85,383
SYNTHETIC_ACCT_1414,WEST,105839.41,340
SYNTHETIC_ACCT_1415,SOUTH,142464.08000000002,146
SYNTHETIC_ACCT_1416,WEST,122342.92000000001,230
SYNTHETIC_ACCT_1417,EAST,109214.23,336
SYNTHETIC_ACCT_1418,EAST,100874.21000000004,385
SYNTHETIC_ACCT_1419,EAST,116723.50000000001,286
SYNTHETIC_ACCT_1420,EAST,202952.79,6
SYNTHETIC_ACCT_1421,NORTH,127325.26,234
SYNTHETIC_ACCT_1422,NORTH,144264.42,105
SYNTHETIC_ACCT_1423,WEST,94982.86999999998,406
SYNTHETIC_ACCT_1424,NORTH,99379.17000000001,447
SYNTHETIC_ACCT_1425,NORTH,148002.33999999997,89
SYNTHETIC_ACCT_1426,SOUTH,127745.80999999998,237
SYNTHETIC_ACCT_1427,EAST,125010.21,235
SYNTHETIC_ACCT_1428,SOUTH,119538.42000000001,300
SYNTHETIC_ACCT_1429,WEST,112142.78,289
SYNTHETIC_ACCT_1430,WEST,137835.18999999997,126
SYNTHETIC_ACCT_1431,SOUTH,94868.63999999998,431
SYNTHETIC_ACCT_1432,NORTH,147626.22999999998,94
SYNTHETIC_ACCT_1433,NORTH,104302.44000000002,417
SYNTHETIC_ACCT_1434,NORTH,112206.34,368
SYNTHETIC_ACCT_1435,SOUTH,160692.57,62
SYNTHETIC_ACCT_1436,SOUTH,124850.06000000001,256
SYNTHETIC_ACCT_1437,EAST,120870.39,261
SYNTHETIC_ACCT_1438,WEST,124005.26000000001,222
SYNTHETIC_ACCT_1439,SOUTH,101198.54,406
SYNTHETIC_ACCT_1440,EAST,143976.93,126
SYNTHETIC_ACCT_1441,NORTH,152163.62999999998,74
SYNTHETIC_ACCT_1442,NORTH,137457.84,162
SYNTHETIC_ACCT_1443,EAST,93397.26,411
SYNTHETIC_ACCT_1444,NORTH,124446.60999999997,263
SYNTHETIC_ACCT_1445,WEST,124480.75000000001,213
SYNTHETIC_ACCT_1446,NORTH,142838.09,114
SYNTHETIC_ACCT_1447,WEST,124038.4,221
SYNTHETIC_ACCT_1448,SOUTH,62606.41,508
SYNTHETIC_ACCT_1449,EAST,140205.05,141
SYNTHETIC_ACCT_1450,NORTH,100214.23999999999,441
SYNTHETIC_ACCT_1451,EAST,131348.93,186
SYNTHETIC_ACCT_1452,WEST,135587.28,137
SYNTHETIC_ACCT_1453,WEST,133125.51,157
SYNTHETIC_ACCT_1454,NORTH,124341.04,266
SYNTHETIC_ACCT_1455,WEST,139700.85999999996,117
SYNTHETIC_ACCT_1456,SOUTH,188834.03999999995,9
SYNTHETIC_ACCT_1457,NORTH,117369.45999999999,323
SYNTHETIC_ACCT_1458,NORTH,124577.55,261
SYNTHETIC_ACCT_1459,NORTH,164505.31999999998,43
SYNTHETIC_ACCT_1460,SOUTH,115245.12999999999,322
SYNTHETIC_ACCT_1461,EAST,120345.51999999999,268
SYNTHETIC_ACCT_1462,WEST,88692.45,432
SYNTHETIC_ACCT_1463,WEST,161972.28000000003,43
SYNTHETIC_ACCT_1464,SOUTH,140247.82,157
SYNTHETIC_ACCT_1465,SOUTH,163677.46,52
SYNTHETIC_ACCT_1466,SOUTH,107575.60000000002,375
SYNTHETIC_ACCT_1467,NORTH,124210.29,268
SYNTHETIC_ACCT_1468,NORTH,136759.93,169
SYNTHETIC_ACCT_1469,SOUTH,157456.5,74
SYNTHETIC_ACCT_1470,NORTH,116066.45,335
SYNTHETIC_ACCT_1471,SOUTH,143991.09,131
SYNTHETIC_ACCT_1472,SOUTH,158574.15,72
SYNTHETIC_ACCT_1473,SOUTH,133683.09999999998,207
SYNTHETIC_ACCT_1474,EAST,107281.98999999999,352
SYNTHETIC_ACCT_1475,SOUTH,162153.38999999998,57
SYNTHETIC_ACCT_1476,WEST,206868.85999999993,4
SYNTHETIC_ACCT_1477,WEST,201145.36999999997,6
SYNTHETIC_ACCT_1478,NORTH,138531.13,152
SYNTHETIC_ACCT_1479,WEST,167811.12999999998,31
SYNTHETIC_ACCT_1480,NORTH,141160.8,127
SYNTHETIC_ACCT_1481,SOUTH,156255.43999999997,77
SYNTHETIC_ACCT_1482,EAST,122322.2,249
SYNTHETIC_ACCT_1483,WEST,107736.19000000002,326
SYNTHETIC_ACCT_1484,NORTH,111831.29000000001,373
SYNTHETIC_ACCT_1485,SOUTH,103887.84000000003,391
SYNTHETIC_ACCT_1486,EAST,106173.6,357
SYNTHETIC_ACCT_1487,SOUTH,101795.01999999999,403
SYNTHETIC_ACCT_1488,EAST,179991.88000000003,28
SYNTHETIC_ACCT_1489,EAST,175572.94,36
SYNTHETIC_ACCT_1490,EAST,143222.41,129
SYNTHETIC_ACCT_1491,SOUTH,159949.04,65
SYNTHETIC_ACCT_1492,SOUTH,193823.88000000003,6
SYNTHETIC_ACCT_1493,NORTH,96072.3,456
SYNTHETIC_ACCT_1494,NORTH,133610.86,190
SYNTHETIC_ACCT_1495,NORTH,110657.83999999998,379
SYNTHETIC_ACCT_1496,EAST,91270.54,421
SYNTHETIC_ACCT_1497,NORTH,102418.56999999998,426
SYNTHETIC_ACCT_1498,NORTH,127046.8,238
SYNTHETIC_ACCT_1499,NORTH,134297.69,185
SYNTHETIC_ACCT_1500,SOUTH,139841.35,162
SYNTHETIC_ACCT_1501,SOUTH,126848.82000000004,240
SYNTHETIC_ACCT_1502,NORTH,69456.34000000001,523
SYNTHETIC_ACCT_1503,EAST,159609.03999999998,70
SYNTHETIC_ACCT_1504,NORTH,106183.62999999999,409
SYNTHETIC_ACCT_1505,SOUTH,72880.64,500
SYNTHETIC_ACCT_1506,NORTH,122648.27000000002,279
SYNTHETIC_ACCT_1507,WEST,107446.62,329
SYNTHETIC_ACCT_1508,SOUTH,113760.23000000001,338
SYNTHETIC_ACCT_1509,SOUTH,90366.99999999999,462
SYNTHETIC_ACCT_1510,SOUTH,81403.11,486
SYNTHETIC_ACCT_1511,SOUTH,93365.20999999999,442
SYNTHETIC_ACCT_1512,NORTH,111222.64999999998,375
SYNTHETIC_ACCT_1513,NORTH,216922.66000000003,2
SYNTHETIC_ACCT_1514,SOUTH,114467.03999999998,329
SYNTHETIC_ACCT_1515,SOUTH,94640.52000000002,435
SYNTHETIC_ACCT_1516,WEST,98578.75,378
SYNTHETIC_ACCT_1517,WEST,144393.83000000002,101
SYNTHETIC_ACCT_1518,WEST,129946.09999999999,180
SYNTHETIC_ACCT_1519,SOUTH,167476.74999999997,37
SYNTHETIC_ACCT_1520,NORTH,90248.68999999999,481
SYNTHETIC_ACCT_1521,EAST,167266.96000000002,55
SYNTHETIC_ACCT_1522,NORTH,146078.73,98
SYNTHETIC_ACCT_1523,SOUTH,109215.53,363
SYNTHETIC_ACCT_1524,NORTH,145213.64000000004,103
SYNTHETIC_ACCT_1525,NORTH,115092.83999999997,342
SYNTHETIC_ACCT_1526,NORTH,110546.57999999997,381
SYNTHETIC_ACCT_1527,EAST,70871.31,471
SYNTHETIC_ACCT_1528,SOUTH,93198.13,444
SYNTHETIC_ACCT_1529,SOUTH,154242.77999999997,85
SYNTHETIC_ACCT_1530,NORTH,120536.65999999997,302
SYNTHETIC_ACCT_1531,SOUTH,114364.84000000001,332
SYNTHETIC_ACCT_1532,WEST,87598.01000000001,436
SYNTHETIC_ACCT_1533,EAST,85604.86999999998,440
SYNTHETIC_ACCT_1534,EAST,71302.97,467
SYNTHETIC_ACCT_1535,WEST,110559.46000000002,305
SYNTHETIC_ACCT_1536,NORTH,105247.45,412
SYNTHETIC_ACCT_1537,SOUTH,130023.33000000002,223
SYNTHETIC_ACCT_1538,WEST,150156.50000000006,75
SYNTHETIC_ACCT_1539,NORTH,95264.32,458
SYNTHETIC_ACCT_1540,EAST,120669.55,263
SYNTHETIC_ACCT_1541,SOUTH,115164.85999999997,324
SYNTHETIC_ACCT_1542,WEST,99083.02999999998,375
SYNTHETIC_ACCT_1543,SOUTH,121165.13999999998,288
SYNTHETIC_ACCT_1544,NORTH,107276.58,399
SYNTHETIC_ACCT_1545,SOUTH,119398.1,302
SYNTHETIC_ACCT_1546,EAST,128899.75000000001,203
SYNTHETIC_ACCT_1547,SOUTH,100918.53999999998,409
SYNTHETIC_ACCT_1548,NORTH,110727.08000000002,378
SYNTHETIC_ACCT_1549,WEST,110495.24000000003,307
SYNTHETIC_ACCT_1550,EAST,166120.34,58
SYNTHETIC_ACCT_1551,NORTH,119707.71999999999,310
SYNTHETIC_ACCT_1552,NORTH,121837.95,292
SYNTHETIC_ACCT_1553,EAST,139086.09999999998,147
SYNTHETIC_ACCT_1554,SOUTH,145937.19000000003,118
SYNTHETIC_ACCT_1555,WEST,125138.22000000003,208
SYNTHETIC_ACCT_1556,EAST,128630.71999999999,208
SYNTHETIC_ACCT_1557,SOUTH,150845.99999999997,96
SYNTHETIC_ACCT_1558,SOUTH,150469.61,98
SYNTHETIC_ACCT_1559,EAST,151221.5,89
SYNTHETIC_ACCT_1560,EAST,207569.02000000005,5
SYNTHETIC_ACCT_1561,WEST,183230.31999999995,19
SYNTHETIC_ACCT_1562,NORTH,101758.34999999999,429
SYNTHETIC_ACCT_1563,SOUTH,136449.05,183
SYNTHETIC_ACCT_1564,EAST,183261.04000000004,21
SYNTHETIC_ACCT_1565,EAST,128281.33000000002,211
SYNTHETIC_ACCT_1566,WEST,129192.40999999999,189
SYNTHETIC_ACCT_1567,NORTH,112030.54000000001,371
SYNTHETIC_ACCT_1568,EAST,87892.59,432
SYNTHETIC_ACCT_1569,WEST,109906.45999999999,313
SYNTHETIC_ACCT_1570,EAST,112764.36999999998,309
SYNTHETIC_ACCT_1571,SOUTH,118942.70999999999,303
SYNTHETIC_ACCT_1572,SOUTH,125753.29999999997,249
SYNTHETIC_ACCT_1573,SOUTH,144528.22,126
SYNTHETIC_ACCT_1574,WEST,115270.3,278
SYNTHETIC_ACCT_1575,EAST,101092.13,382
SYNTHETIC_ACCT_1576,SOUTH,97201.5,420
SYNTHETIC_ACCT_1577,SOUTH,129213.14000000003,225
SYNTHETIC_ACCT_1578,NORTH,171876.44999999998,28
SYNTHETIC_ACCT_1579,SOUTH,166625.96,42
SYNTHETIC_ACCT_1580,NORTH,86364.46999999999,496
SYNTHETIC_ACCT_1581,WEST,83536.27,447
SYNTHETIC_ACCT_1582,WEST,184141.68999999997,18
SYNTHETIC_ACCT_1583,EAST,112252.61000000002,314
SYNTHETIC_ACCT_1584,EAST,92761.33000000002,412
SYNTHETIC_ACCT_1585,SOUTH,85449.06999999998,479
SYNTHETIC_ACCT_1586,SOUTH,111365.78999999998,350
SYNTHETIC_ACCT_1587,SOUTH,144017.48,130
SYNTHETIC_ACCT_1588,EAST,76154.37999999999,462
SYNTHETIC_ACCT_1589,EAST,104078.84,369
SYNTHETIC_ACCT_1590,NORTH,147660.56999999998,93
SYNTHETIC_ACCT_1591,EAST,133418.82,176
SYNTHETIC_ACCT_1592,SOUTH,133685.65000000002,206
SYNTHETIC_ACCT_1593,SOUTH,159970.24999999997,64
SYNTHETIC_ACCT_1594,SOUTH,148060.80000000002,113
SYNTHETIC_ACCT_1595,EAST,175341.81999999998,37
SYNTHETIC_ACCT_1596,WEST,104002.79,346
SYNTHETIC_ACCT_1597,WEST,137862.33,125
SYNTHETIC_ACCT_1598,SOUTH,182307.67,16
SYNTHETIC_ACCT_1599,SOUTH,112105.86,346
SYNTHETIC_ACCT_1600,NORTH,86020.26999999999,497
SYNTHETIC_ACCT_1601,NORTH,105027.62000000001,414
SYNTHETIC_ACCT_1602,SOUTH,120996.42,289
SYNTHETIC_ACCT_1603,WEST,114304.44999999998,283
SYNTHETIC_ACCT_1604,EAST,156974.66,79
SYNTHETIC_ACCT_1605,WEST,122052.58,232
SYNTHETIC_ACCT_1606,SOUTH,166939.93999999997,41
SYNTHETIC_ACCT_1607,EAST,86674.84,437
SYNTHETIC_ACCT_1608,EAST,125577.94000000002,228
SYNTHETIC_ACCT_1609,EAST,101697.70999999999,380
SYNTHETIC_ACCT_1610,EAST,70845.18,472
SYNTHETIC_ACCT_1611,EAST,110593.81,324
SYNTHETIC_ACCT_1612,SOUTH,92984.41000000002,445
SYNTHETIC_ACCT_1613,WEST,120722.68,240
SYNTHETIC_ACCT_1614,SOUTH,144448.24,128
SYNTHETIC_ACCT_1615,SOUTH,120933.99,291
SYNTHETIC_ACCT_1616,NORTH,134430.69,184
SYNTHETIC_ACCT_1617,WEST,188511.77000000002,12
SYNTHETIC_ACCT_1618,WEST,116531.36000000002,267
SYNTHETIC_ACCT_1619,NORTH,107161.02999999998,400
SYNTHETIC_ACCT_1620,EAST,101190.81000000001,381
SYNTHETIC_ACCT_1621,SOUTH,178816.12,17
SYNTHETIC_ACCT_1622,SOUTH,139160.6,167
SYNTHETIC_ACCT_1623,NORTH,86965.9,495
SYNTHETIC_ACCT_1624,EAST,108898.08,337
SYNTHETIC_ACCT_1625,SOUTH,88378.35,469
SYNTHETIC_ACCT_1626,SOUTH,58589.67,509
SYNTHETIC_ACCT_1627,SOUTH,132356.47999999998,211
SYNTHETIC_ACCT_1628,NORTH,116458.42,331
SYNTHETIC_ACCT_1629,SOUTH,95855.24999999999,427
SYNTHETIC_ACCT_1630,SOUTH,100495.33999999997,412
SYNTHETIC_ACCT_1631,SOUTH,137642.82,174
SYNTHETIC_ACCT_1632,SOUTH,98960.09999999999,414
SYNTHETIC_ACCT_1633,EAST,97158.84999999999,399
SYNTHETIC_ACCT_1634,EAST,108769.93000000002,340
SYNTHETIC_ACCT_1635,NORTH,113011.62999999996,359
SYNTHETIC_ACCT_1636,EAST,120544.50000000001,265
SYNTHETIC_ACCT_1637,SOUTH,117805.06999999999,307
SYNTHETIC_ACCT_1638,NORTH,141022.68,128
SYNTHETIC_ACCT_1639,SOUTH,123011.23000000001,275
SYNTHETIC_ACCT_1640,WEST,191010.48000000007,9
SYNTHETIC_ACCT_1641,WEST,126624.15999999999,199
SYNTHETIC_ACCT_1642,SOUTH,140745.56000000003,153
SYNTHETIC_ACCT_1643,SOUTH,109117.67,364
SYNTHETIC_ACCT_1644,WEST,140021.76,114
SYNTHETIC_ACCT_1645,SOUTH,105353.41999999997,385
SYNTHETIC_ACCT_1646,WEST,150820.65,72
SYNTHETIC_ACCT_1647,NORTH,117701.40000000002,321
SYNTHETIC_ACCT_1648,SOUTH,159945.77000000002,66
SYNTHETIC_ACCT_1649,SOUTH,90931.62,459
SYNTHETIC_ACCT_1650,WEST,136820.45999999996,131
SYNTHETIC_ACCT_1651,SOUTH,113355.65,341
SYNTHETIC_ACCT_1652,EAST,122808.15,242
SYNTHETIC_ACCT_1653,WEST,174433.36000000002,24
SYNTHETIC_ACCT_1654,SOUTH,134357.15000000002,201
SYNTHETIC_ACCT_1655,EAST,196443.40000000008,9
SYNTHETIC_ACCT_1656,SOUTH,112566.9,343
SYNTHETIC_ACCT_1657,WEST,126337.51,200
SYNTHETIC_ACCT_1658,SOUTH,76125.35,496
SYNTHETIC_ACCT_1659,SOUTH,153851.69999999998,86
SYNTHETIC_ACCT_1660,WEST,149655.42000000004,77
SYNTHETIC_ACCT_1661,NORTH,132503.56,200
SYNTHETIC_ACCT_1662,SOUTH,168610.91999999995,34
SYNTHETIC_ACCT_1663,SOUTH,90944.09,458
SYNTHETIC_ACCT_1664,WEST,98698.07999999997,376
SYNTHETIC_ACCT_1665,WEST,133903.43999999997,150
SYNTHETIC_ACCT_1666,NORTH,237985.46,1
SYNTHETIC_ACCT_1667,SOUTH,132513.28,210
SYNTHETIC_ACCT_1668,EAST,89074.00000000001,427
SYNTHETIC_ACCT_1669,SOUTH,81112.45999999999,488
SYNTHETIC_ACCT_1670,NORTH,128519.45999999999,226
SYNTHETIC_ACCT_1671,NORTH,110066.15999999999,385
SYNTHETIC_ACCT_1672,NORTH,122178.12999999999,286
SYNTHETIC_ACCT_1673,EAST,114693.00000000001,295
SYNTHETIC_ACCT_1674,NORTH,122317.52000000002,283
SYNTHETIC_ACCT_1675,EAST,132036.47,184
SYNTHETIC_ACCT_1676,NORTH,127531.50999999998,230
SYNTHETIC_ACCT_1677,NORTH,92680.25,468
SYNTHETIC_ACCT_1678,WEST,151756.59000000003,70
SYNTHETIC_ACCT_1679,SOUTH,121430.54000000002,286
SYNTHETIC_ACCT_1680,EAST,117886.78,278
SYNTHETIC_ACCT_1681,WEST,153479.56999999998,64
SYNTHETIC_ACCT_1682,NORTH,141005.87,129
SYNTHETIC_ACCT_1683,WEST,173228.20999999996,25
SYNTHETIC_ACCT_1684,WEST,111412.43999999999,298
SYNTHETIC_ACCT_1685,SOUTH,127536.36,238
SYNTHETIC_ACCT_1686,NORTH,116529.43000000002,329
SYNTHETIC_ACCT_1687,WEST,115569.02000000002,275
SYNTHETIC_ACCT_1688,WEST,105953.84000000001,337
SYNTHETIC_ACCT_1689,WEST,136486.84999999998,134
SYNTHETIC_ACCT_1690,WEST,120344.87,244
SYNTHETIC_ACCT_1691,NORTH,127183.44,235
SYNTHETIC_ACCT_1692,WEST,91892.14,421
SYNTHETIC_ACCT_1693,SOUTH,103014.64000000001,396
SYNTHETIC_ACCT_1694,NORTH,91213.64,476
SYNTHETIC_ACCT_1695,EAST,144170.12999999998,121
SYNTHETIC_ACCT_1696,SOUTH,148125.00000000003,111
SYNTHETIC_ACCT_1697,EAST,136830.04,161
SYNTHETIC_ACCT_1698,SOUTH,148505.42000000004,109
SYNTHETIC_ACCT_1699,WEST,139030.6,121
SYNTHETIC_ACCT_1700,WEST,111044.03,300
SYNTHETIC_ACCT_1701,WEST,131057.54000000001,169
SYNTHETIC_ACCT_1702,WEST,144695.61,98
SYNTHETIC_ACCT_1703,WEST,155317.59,58
SYNTHETIC_ACCT_1704,EAST,242889.05,1
SYNTHETIC_ACCT_1705,WEST,103183.04,349
SYNTHETIC_ACCT_1706,SOUTH,152993.01999999996,89
SYNTHETIC_ACCT_1707,EAST,107226.30000000002,353
SYNTHETIC_ACCT_1708,SOUTH,124808.81,257
SYNTHETIC_ACCT_1709,SOUTH,153161.74999999997,88
SYNTHETIC_ACCT_1710,WEST,55392.94000000001,473
SYNTHETIC_ACCT_1711,WEST,148473.59,80
SYNTHETIC_ACCT_1712,NORTH,93161.86,466
SYNTHETIC_ACCT_1713,WEST,98077.8,384
SYNTHETIC_ACCT_1714,WEST,143042.36000000002,104
SYNTHETIC_ACCT_1715,NORTH,161503.22999999998,48
SYNTHETIC_ACCT_1716,SOUTH,134499.44,199
SYNTHETIC_ACCT_1717,SOUTH,81048.25,490
SYNTHETIC_ACCT_1718,WEST,156302.17999999996,54
SYNTHETIC_ACCT_1719,SOUTH,148146.32000000004,110
SYNTHETIC_ACCT_1720,NORTH,116389.14,333
SYNTHETIC_ACCT_1721,NORTH,113454.65999999999,354
SYNTHETIC_ACCT_1722,NORTH,141926.61000000002,121
SYNTHETIC_ACCT_1723,WEST,113028.10999999999,284
SYNTHETIC_ACCT_1724,WEST,129861.55999999998,182
SYNTHETIC_ACCT_1725,EAST,133602.94000000003,174
SYNTHETIC_ACCT_1726,NORTH,178386.52,21
SYNTHETIC_ACCT_1727,WEST,101743.48999999999,358
SYNTHETIC_ACCT_1728,NORTH,192431.35000000003,6
SYNTHETIC_ACCT_1729,EAST,137095.95,159
SYNTHETIC_ACCT_1730,WEST,98664.78,377
SYNTHETIC_ACCT_1731,SOUTH,94842.43,433
SYNTHETIC_ACCT_1732,SOUTH,142417.02000000002,147
SYNTHETIC_ACCT_1733,NORTH,103193.15,423
SYNTHETIC_ACCT_1734,EAST,143019.89,130
SYNTHETIC_ACCT_1735,SOUTH,130247.76999999997,222
SYNTHETIC_ACCT_1736,NORTH,188524.19,8
SYNTHETIC_ACCT_1737,SOUTH,89107.02,465
SYNTHETIC_ACCT_1738,WEST,110195.84999999999,310
SYNTHETIC_ACCT_1739,WEST,117228.29000000002,261
SYNTHETIC_ACCT_1740,EAST,126257.48999999999,223
SYNTHETIC_ACCT_1741,WEST,137677.01999999996,127
SYNTHETIC_ACCT_1742,SOUTH,134600.11000000002,197
SYNTHETIC_ACCT_1743,NORTH,133140.55,196
SYNTHETIC_ACCT_1744,SOUTH,145563.58000000002,119
SYNTHETIC_ACCT_1745,WEST,93743.81,411
SYNTHETIC_ACCT_1746,EAST,127729.07000000002,215
SYNTHETIC_ACCT_1747,SOUTH,117875.85999999999,306
SYNTHETIC_ACCT_1748,SOUTH,114150.84,336
SYNTHETIC_ACCT_1749,SOUTH,130408.00999999997,219
SYNTHETIC_ACCT_1750,SOUTH,92639.74,446
SYNTHETIC_ACCT_1751,EAST,169631.12,46
SYNTHETIC_ACCT_1752,WEST,65764.0,469
SYNTHETIC_ACCT_1753,WEST,115580.72000000003,274
SYNTHETIC_ACCT_1754,WEST,115096.78,279
SYNTHETIC_ACCT_1755,WEST,119154.49,251
SYNTHETIC_ACCT_1756,NORTH,184538.95,14
SYNTHETIC_ACCT_1757,NORTH,160955.51,52
SYNTHETIC_ACCT_1758,SOUTH,142763.53999999998,143
SYNTHETIC_ACCT_1759,NORTH,148627.66,87
SYNTHETIC_ACCT_1760,NORTH,128696.75,224
SYNTHETIC_ACCT_1761,WEST,102701.50000000001,350
SYNTHETIC_ACCT_1762,EAST,148880.06999999995,98
SYNTHETIC_ACCT_1763,SOUTH,171315.28999999998,28
SYNTHETIC_ACCT_1764,EAST,108103.86,345
SYNTHETIC_ACCT_1765,EAST,116609.90000000001,288
SYNTHETIC_ACCT_1766,NORTH,103210.41000000002,422
SYNTHETIC_ACCT_1767,EAST,136715.15999999997,162
SYNTHETIC_ACCT_1768,WEST,102631.07,353
SYNTHETIC_ACCT_1769,EAST,108199.41,343
SYNTHETIC_ACCT_1770,SOUTH,131218.56,216
SYNTHETIC_ACCT_1771,SOUTH,134802.56,194
SYNTHETIC_ACCT_1772,EAST,121986.35000000003,251
SYNTHETIC_ACCT_1773,WEST,142267.28,107
SYNTHETIC_ACCT_1774,NORTH,133448.2,194
SYNTHETIC_ACCT_1775,NORTH,114662.40999999999,345
SYNTHETIC_ACCT_1776,WEST,140538.13,110
SYNTHETIC_ACCT_1777,WEST,121340.58999999998,237
SYNTHETIC_ACCT_1778,NORTH,133563.17,192
SYNTHETIC_ACCT_1779,EAST,117611.15999999999,281
SYNTHETIC_ACCT_1780,NORTH,133461.08000000002,193
SYNTHETIC_ACCT_1781,WEST,95530.69999999997,404
SYNTHETIC_ACCT_1782,NORTH,156085.0,63
SYNTHETIC_ACCT_1783,WEST,134321.65,144
SYNTHETIC_ACCT_1784,EAST,121073.92999999998,258
SYNTHETIC_ACCT_1785,EAST,102761.29999999997,374
SYNTHETIC_ACCT_1786,WEST,153679.24,63
SYNTHETIC_ACCT_1787,WEST,157041.83,49
SYNTHETIC_ACCT_1788,WEST,96582.69,399
SYNTHETIC_ACCT_1789,NORTH,130432.64,215
SYNTHETIC_ACCT_1790,WEST,127664.48000000001,193
SYNTHETIC_ACCT_1791,WEST,100960.26,365
SYNTHETIC_ACCT_1792,WEST,128056.84,191
SYNTHETIC_ACCT_1793,WEST,127545.93999999999,194
SYNTHETIC_ACCT_1794,NORTH,134233.57000000004,186
SYNTHETIC_ACCT_1795,SOUTH,139951.53,161
SYNTHETIC_ACCT_1796,WEST,82823.10999999999,448
SYNTHETIC_ACCT_1797,SOUTH,85786.01999999999,478
SYNTHETIC_ACCT_1798,NORTH,127497.81000000001,231
SYNTHETIC_ACCT_1799,SOUTH,124902.63000000003,255
SYNTHETIC_ACCT_1800,SOUTH,112854.28000000003,342
SYNTHETIC_ACCT_1801,EAST,118246.73000000001,275
SYNTHETIC_ACCT_1802,SOUTH,113685.89,339
SYNTHETIC_ACCT_1803,SOUTH,120081.56000000001,298
SYNTHETIC_ACCT_1804,WEST,105893.59999999999,338
SYNTHETIC_ACCT_1805,SOUTH,135976.04,187
SYNTHETIC_ACCT_1806,EAST,127111.06000000001,217
SYNTHETIC_ACCT_1807,SOUTH,145249.11999999997,123
SYNTHETIC_ACCT_1808,NORTH,74988.71,517
SYNTHETIC_ACCT_1809,SOUTH,163871.48000000004,51
SYNTHETIC_ACCT_1810,NORTH,163575.17999999996,45
SYNTHETIC_ACCT_1811,SOUTH,100517.84000000001,411
SYNTHETIC_ACCT_1812,SOUTH,128390.24,231
SYNTHETIC_ACCT_1813,SOUTH,81050.74999999999,489
SYNTHETIC_ACCT_1814,NORTH,147078.02,96
SYNTHETIC_ACCT_1815,EAST,122751.20999999999,243
SYNTHETIC_ACCT_1816,WEST,163573.52,39
SYNTHETIC_ACCT_1817,WEST,96962.05000000002,398
SYNTHETIC_ACCT_1818,SOUTH,99678.82000000002,413
SYNTHETIC_ACCT_1819,SOUTH,111811.65,347
SYNTHETIC_ACCT_1820,NORTH,139724.56000000003,142
SYNTHETIC_ACCT_1821,NORTH,143389.69,112
SYNTHETIC_ACCT_1822,EAST,128302.06,210
SYNTHETIC_ACCT_1823,SOUTH,107242.11999999998,378
SYNTHETIC_ACCT_1824,EAST,91429.71,419
SYNTHETIC_ACCT_1825,SOUTH,128182.08999999997,233
SYNTHETIC_ACCT_1826,NORTH,113028.22,358
SYNTHETIC_ACCT_1827,SOUTH,128159.31000000003,234
SYNTHETIC_ACCT_1828,WEST,124469.44,214
SYNTHETIC_ACCT_1829,WEST,151823.15000000002,69
SYNTHETIC_ACCT_1830,WEST,107957.96999999997,324
SYNTHETIC_ACCT_1831,EAST,137715.65000000002,154
