account_id,customer_segment,region
SYNTHETIC_ACCT_1824,STUDENT,EAST
SYNTHETIC_ACCT_1825,STUDENT,SOUTH
SYNTHETIC_ACCT_1826,RETAIL,NORTH
SYNTHETIC_ACCT_1827,STUDENT,SOUTH
SYNTHETIC_ACCT_1828,STUDENT,WEST
SYNTHETIC_ACCT_1829,STUDENT,WEST
SYNTHETIC_ACCT_1830,WEALTH,WEST
SYNTHETIC_ACCT_1831,WEALTH,EAST
SYNTHETIC_ACCT_1832,SMALL_BIZ,NORTH
SYNTHETIC_ACCT_1833,WEALTH,EAST
SYNTHETIC_ACCT_1834,RETAIL,EAST
SYNTHETIC_ACCT_1835,STUDENT,WEST
SYNTHETIC_ACCT_1837,RETAIL,WEST
SYNTHETIC_ACCT_1838,STUDENT,EAST
SYNTHETIC_ACCT_1839,STUDENT,SOUTH
SYNTHETIC_ACCT_1840,STUDENT,WEST
SYNTHETIC_ACCT_1841,STUDENT,WEST
SYNTHETIC_ACCT_1842,RETAIL,WEST
SYNTHETIC_ACCT_1843,SMALL_BIZ,SOUTH
SYNTHETIC_ACCT_1844,WEALTH,WEST
SYNTHETIC_ACCT_1846,SMALL_BIZ,NORTH
SYNTHETIC_ACCT_1847,STUDENT,EAST
SYNTHETIC_ACCT_1848,STUDENT,WEST
SYNTHETIC_ACCT_1849,RETAIL,SOUTH
SYNTHETIC_ACCT_1850,RETAIL,EAST
SYNTHETIC_ACCT_1851,STUDENT,EAST
SYNTHETIC_ACCT_1852,STUDENT,EAST
SYNTHETIC_ACCT_1853,STUDENT,NORTH
SYNTHETIC_ACCT_1854,WEALTH,WEST
SYNTHETIC_ACCT_1855,STUDENT,WEST
SYNTHETIC_ACCT_1857,WEALTH,EAST
SYNTHETIC_ACCT_1858,STUDENT,NORTH
SYNTHETIC_ACCT_1860,RETAIL,NORTH
SYNTHETIC_ACCT_1861,WEALTH,SOUTH
SYNTHETIC_ACCT_1862,SMALL_BIZ,WEST
SYNTHETIC_ACCT_1863,STUDENT,NORTH
SYNTHETIC_ACCT_1864,RETAIL,NORTH
SYNTHETIC_ACCT_1866,WEALTH,EAST
SYNTHETIC_ACCT_1867,STUDENT,NORTH
SYNTHETIC_ACCT_1868,RETAIL,NORTH
SYNTHETIC_ACCT_1869,STUDENT,EAST
SYNTHETIC_ACCT_1870,STUDENT,SOUTH
SYNTHETIC_ACCT_1871,STUDENT,WEST
SYNTHETIC_ACCT_1872,WEALTH,WEST
SYNTHETIC_ACCT_1873,RETAIL,EAST
SYNTHETIC_ACCT_1874,WEALTH,NORTH
SYNTHETIC_ACCT_1875,WEALTH,EAST
SYNTHETIC_ACCT_1876,RETAIL,WEST
SYNTHETIC_ACCT_1877,WEALTH,SOUTH
SYNTHETIC_ACCT_1878,SMALL_BIZ,EAST
SYNTHETIC_ACCT_1879,STUDENT,WEST
SYNTHETIC_ACCT_1880,RETAIL,NORTH
SYNTHETIC_ACCT_1881,STUDENT,WEST
SYNTHETIC_ACCT_1883,STUDENT,SOUTH
SYNTHETIC_ACCT_1884,WEALTH,EAST
SYNTHETIC_ACCT_1885,WEALTH,WEST
SYNTHETIC_ACCT_1887,SMALL_BIZ,EAST
SYNTHETIC_ACCT_1888,STUDENT,NORTH
SYNTHETIC_ACCT_1889,WEALTH,SOUTH
SYNTHETIC_ACCT_1890,SMALL_BIZ,NORTH
SYNTHETIC_ACCT_1892,RETAIL,WEST
SYNTHETIC_ACCT_1893,WEALTH,EAST
SYNTHETIC_ACCT_1894,WEALTH,SOUTH
SYNTHETIC_ACCT_1895,WEALTH,SOUTH
SYNTHETIC_ACCT_1896,STUDENT,NORTH
SYNTHETIC_ACCT_1897,WEALTH,EAST
SYNTHETIC_ACCT_1898,SMALL_BIZ,NORTH
SYNTHETIC_ACCT_1899,WEALTH,SOUTH
SYNTHETIC_ACCT_1900,STUDENT,WEST
SYNTHETIC_ACCT_1901,STUDENT,NORTH
SYNTHETIC_ACCT_1903,SMALL_BIZ,EAST
SYNTHETIC_ACCT_1904,SMALL_BIZ,NORTH
SYNTHETIC_ACCT_1905,SMALL_BIZ,NORTH
SYNTHETIC_ACCT_1907,SMALL_BIZ,EAST
SYNTHETIC_ACCT_1908,STUDENT,SOUTH
SYNTHETIC_ACCT_1910,SMALL_BIZ,NORTH
SYNTHETIC_ACCT_1911,RETAIL,NORTH
SYNTHETIC_ACCT_1914,STUDENT,SOUTH
SYNTHETIC_ACCT_1915,WEALTH,WEST
SYNTHETIC_ACCT_1916,WEALTH,SOUTH
SYNTHETIC_ACCT_1917,WEALTH,WEST
SYNTHETIC_ACCT_1919,STUDENT,NORTH
SYNTHETIC_ACCT_1920,WEALTH,SOUTH
SYNTHETIC_ACCT_1921,WEALTH,WEST
SYNTHETIC_ACCT_1923,WEALTH,WEST
SYNTHETIC_ACCT_1924,STUDENT,EAST
SYNTHETIC_ACCT_1925,RETAIL,SOUTH
SYNTHETIC_ACCT_1926,RETAIL,WEST
SYNTHETIC_ACCT_1927,SMALL_BIZ,NORTH
SYNTHETIC_ACCT_1928,RETAIL,NORTH
SYNTHETIC_ACCT_1930,WEALTH,EAST
SYNTHETIC_ACCT_1931,RETAIL,WEST
SYNTHETIC_ACCT_1932,SMALL_BIZ,SOUTH
SYNTHETIC_ACCT_1934,SMALL_BIZ,EAST
SYNTHETIC_ACCT_1935,RETAIL,NORTH
SYNTHETIC_ACCT_1937,STUDENT,WEST
SYNTHETIC_ACCT_1938,STUDENT,WEST
SYNTHETIC_ACCT_1939,SMALL_BIZ,EAST
SYNTHETIC_ACCT_1940,WEALTH,NORTH
SYNTHETIC_ACCT_1941,STUDENT,NORTH
SYNTHETIC_ACCT_1942,SMALL_BIZ,SOUTH
SYNTHETIC_ACCT_1943,RETAIL,SOUTH
SYNTHETIC_ACCT_1944,WEALTH,NORTH
SYNTHETIC_ACCT_1945,STUDENT,NORTH
SYNTHETIC_ACCT_1946,STUDENT,WEST
SYNTHETIC_ACCT_1947,WEALTH,SOUTH
SYNTHETIC_ACCT_1948,STUDENT,SOUTH
SYNTHETIC_ACCT_1950,WEALTH,WEST
SYNTHETIC_ACCT_1951,RETAIL,SOUTH
SYNTHETIC_ACCT_1952,RETAIL,NORTH
SYNTHETIC_ACCT_1953,STUDENT,NORTH
SYNTHETIC_ACCT_1954,SMALL_BIZ,WEST
SYNTHETIC_ACCT_1955,RETAIL,EAST
SYNTHETIC_ACCT_1956,STUDENT,EAST
SYNTHETIC_ACCT_1958,STUDENT,NORTH
SYNTHETIC_ACCT_1959,STUDENT,SOUTH
SYNTHETIC_ACCT_1960,RETAIL,SOUTH
SYNTHETIC_ACCT_1961,RETAIL,EAST
SYNTHETIC_ACCT_1962,STUDENT,NORTH
SYNTHETIC_ACCT_1963,SMALL_BIZ,WEST
SYNTHETIC_ACCT_1964,WEALTH,WEST
SYNTHETIC_ACCT_1965,STUDENT,SOUTH
SYNTHETIC_ACCT_1966,WEALTH,WEST
SYNTHETIC_ACCT_1967,SMALL_BIZ,SOUTH
SYNTHETIC_ACCT_1968,RETAIL,WEST
SYNTHETIC_ACCT_1970,STUDENT,NORTH
SYNTHETIC_ACCT_1971,SMALL_BIZ,SOUTH
SYNTHETIC_ACCT_1972,WEALTH,SOUTH
SYNTHETIC_ACCT_1973,WEALTH,EAST
SYNTHETIC_ACCT_1974,RETAIL,WEST
SYNTHETIC_ACCT_1976,RETAIL,EAST
SYNTHETIC_ACCT_1977,SMALL_BIZ,SOUTH
SYNTHETIC_ACCT_1979,STUDENT,EAST
SYNTHETIC_ACCT_1980,WEALTH,SOUTH
SYNTHETIC_ACCT_1981,SMALL_BIZ,WEST
SYNTHETIC_ACCT_1982,SMALL_BIZ,EAST
SYNTHETIC_ACCT_1983,SMALL_BIZ,WEST
SYNTHETIC_ACCT_1984,STUDENT,EAST
SYNTHETIC_ACCT_1985,RETAIL,SOUTH
SYNTHETIC_ACCT_1986,WEALTH,WEST
SYNTHETIC_ACCT_1987,WEALTH,SOUTH
SYNTHETIC_ACCT_1988,WEALTH,SOUTH
SYNTHETIC_ACCT_1989,SMALL_BIZ,EAST
SYNTHETIC_ACCT_1990,RETAIL,SOUTH
SYNTHETIC_ACCT_1991,RETAIL,SOUTH
SYNTHETIC_ACCT_1992,RETAIL,WEST
SYNTHETIC_ACCT_1993,WEALTH,EAST
SYNTHETIC_ACCT_1994,WEALTH,NORTH
SYNTHETIC_ACCT_1995,RETAIL,NORTH
SYNTHETIC_ACCT_1996,SMALL_BIZ,NORTH
SYNTHETIC_ACCT_1997,STUDENT,WEST
SYNTHETIC_ACCT_1998,WEALTH,EAST
SYNTHETIC_ACCT_1999,WEALTH,WEST
