account_id,min_closing_balance,max_closing_balance
SYNTHETIC_ACCT_1554,623.15,16931.07
SYNTHETIC_ACCT_1555,20607.21,42627.92
SYNTHETIC_ACCT_1556,21913.52,49765.96
SYNTHETIC_ACCT_1557,7509.26,33626.39
SYNTHETIC_ACCT_1558,38081.89,63185.07
SYNTHETIC_ACCT_1559,45427.0,59230.3
SYNTHETIC_ACCT_1560,10268.84,30004.66
SYNTHETIC_ACCT_1561,34054.21,60278.06
SYNTHETIC_ACCT_1562,13499.52,36194.44
SYNTHETIC_ACCT_1563,1900.58,24519.84
SYNTHETIC_ACCT_1564,31409.18,52644.13
SYNTHETIC_ACCT_1565,4736.75,23916.52
SYNTHETIC_ACCT_1566,13434.36,36855.17
SYNTHETIC_ACCT_1567,23968.35,45195.86
SYNTHETIC_ACCT_1568,23990.88,42671.86
SYNTHETIC_ACCT_1569,4303.62,20643.99
SYNTHETIC_ACCT_1570,4876.02,24447.94
SYNTHETIC_ACCT_1571,24571.05,49137.99
SYNTHETIC_ACCT_1572,39664.43,65526.2
SYNTHETIC_ACCT_1573,20337.43,48619.12
SYNTHETIC_ACCT_1574,41125.71,69921.2
SYNTHETIC_ACCT_1575,39863.81,65608.57
SYNTHETIC_ACCT_1576,10747.36,29965.46
SYNTHETIC_ACCT_1577,1578.1,33494.14
SYNTHETIC_ACCT_1578,45068.22,63565.65
SYNTHETIC_ACCT_1579,1146.03,27393.49
SYNTHETIC_ACCT_1580,48828.88,68028.73
SYNTHETIC_ACCT_1581,29701.14,52200.4
SYNTHETIC_ACCT_1582,47898.25,68119.85
SYNTHETIC_ACCT_1583,29556.99,56004.74
SYNTHETIC_ACCT_1584,5613.18,24147.42
SYNTHETIC_ACCT_1585,17795.34,40635.18
SYNTHETIC_ACCT_1586,48227.67,70314.21
SYNTHETIC_ACCT_1587,41303.28,64092.16
SYNTHETIC_ACCT_1588,24721.54,42370.84
SYNTHETIC_ACCT_1589,25248.59,43599.78
SYNTHETIC_ACCT_1590,39969.83,66846.01
SYNTHETIC_ACCT_1591,51.53,26500.25
SYNTHETIC_ACCT_1592,31501.01,56080.16
SYNTHETIC_ACCT_1593,15938.48,40407.17
SYNTHETIC_ACCT_1594,7541.9,26293.14
SYNTHETIC_ACCT_1595,9518.29,27128.7
SYNTHETIC_ACCT_1596,39994.6,64095.75
SYNTHETIC_ACCT_1597,45992.06,66560.34
SYNTHETIC_ACCT_1598,24190.3,50737.96
SYNTHETIC_ACCT_1599,30535.32,54254.79
SYNTHETIC_ACCT_1600,4178.04,27982.31
SYNTHETIC_ACCT_1601,20179.19,42190.97
SYNTHETIC_ACCT_1602,32390.25,53848.76
SYNTHETIC_ACCT_1603,31960.68,62191.37
SYNTHETIC_ACCT_1604,12493.65,39394.67
SYNTHETIC_ACCT_1605,9991.89,30234.36
SYNTHETIC_ACCT_1606,13877.35,30778.62
SYNTHETIC_ACCT_1607,11160.62,36752.52
SYNTHETIC_ACCT_1608,13000.29,38169.65
SYNTHETIC_ACCT_1609,49776.03,76351.95
SYNTHETIC_ACCT_1610,24646.0,50207.77
SYNTHETIC_ACCT_1611,3017.16,24442.58
SYNTHETIC_ACCT_1612,17087.09,37959.22
SYNTHETIC_ACCT_1613,13167.34,37348.93
SYNTHETIC_ACCT_1614,32565.51,56072.16
SYNTHETIC_ACCT_1615,37159.95,59165.89
SYNTHETIC_ACCT_1616,27210.13,49851.89
SYNTHETIC_ACCT_1617,19642.43,44838.28
SYNTHETIC_ACCT_1618,10584.4,36198.48
SYNTHETIC_ACCT_1619,19795.82,45107.55
SYNTHETIC_ACCT_1620,26644.06,54749.22
SYNTHETIC_ACCT_1621,48370.49,70940.33
SYNTHETIC_ACCT_1622,11383.7,35410.7
SYNTHETIC_ACCT_1623,6863.11,28648.95
SYNTHETIC_ACCT_1624,40868.38,65652.44
SYNTHETIC_ACCT_1625,25627.4,49635.44
SYNTHETIC_ACCT_1626,42933.57,62214.37
SYNTHETIC_ACCT_1627,25737.26,49003.08
SYNTHETIC_ACCT_1628,40963.97,65026.06
SYNTHETIC_ACCT_1629,47228.91,71927.72
SYNTHETIC_ACCT_1630,5402.32,25373.26
SYNTHETIC_ACCT_1631,34114.59,52661.34
SYNTHETIC_ACCT_1632,19865.74,43432.89
SYNTHETIC_ACCT_1633,1373.78,23296.16
SYNTHETIC_ACCT_1634,28069.52,42920.58
SYNTHETIC_ACCT_1635,26694.69,49040.46
SYNTHETIC_ACCT_1636,24872.53,57304.18
SYNTHETIC_ACCT_1637,4246.11,27695.9
SYNTHETIC_ACCT_1638,24098.68,47357.45
SYNTHETIC_ACCT_1639,45743.81,67445.4
SYNTHETIC_ACCT_1640,15900.72,37735.01
SYNTHETIC_ACCT_1641,22038.26,44558.52
SYNTHETIC_ACCT_1642,41104.86,62098.06
SYNTHETIC_ACCT_1643,14844.88,26283.1
SYNTHETIC_ACCT_1644,20927.08,40286.76
SYNTHETIC_ACCT_1645,8696.98,35370.21
SYNTHETIC_ACCT_1646,17673.14,36386.65
SYNTHETIC_ACCT_1647,27135.71,52445.12
SYNTHETIC_ACCT_1648,24907.74,44902.03
SYNTHETIC_ACCT_1649,25628.58,45376.09
SYNTHETIC_ACCT_1650,22752.48,49983.49
SYNTHETIC_ACCT_1651,42030.06,65739.74
SYNTHETIC_ACCT_1652,29630.79,52760.55
SYNTHETIC_ACCT_1653,15893.68,40855.25
SYNTHETIC_ACCT_1654,5538.2,20318.1
SYNTHETIC_ACCT_1655,30238.86,48972.63
SYNTHETIC_ACCT_1656,10479.19,32042.91
SYNTHETIC_ACCT_1657,4521.75,28513.24
SYNTHETIC_ACCT_1658,1886.99,28778.4
SYNTHETIC_ACCT_1659,43477.7,67560.3
SYNTHETIC_ACCT_1660,2480.42,31425.78
SYNTHETIC_ACCT_1661,33740.24,58096.52
SYNTHETIC_ACCT_1662,21632.93,44030.9
SYNTHETIC_ACCT_1663,16808.0,37810.48
SYNTHETIC_ACCT_1664,96.42,18175.04
SYNTHETIC_ACCT_1665,35908.82,55295.12
SYNTHETIC_ACCT_1666,40795.96,64667.0
SYNTHETIC_ACCT_1667,19326.47,48223.67
SYNTHETIC_ACCT_1668,11250.95,32951.08
SYNTHETIC_ACCT_1669,49793.94,71649.55
SYNTHETIC_ACCT_1670,27439.39,51734.01
SYNTHETIC_ACCT_1671,531.98,24469.26
SYNTHETIC_ACCT_1672,38632.75,61777.52
SYNTHETIC_ACCT_1673,40796.7,66720.53
SYNTHETIC_ACCT_1674,14300.39,24091.37
SYNTHETIC_ACCT_1675,9252.46,38434.55
SYNTHETIC_ACCT_1676,16583.04,40880.8
SYNTHETIC_ACCT_1677,5112.59,27235.82
SYNTHETIC_ACCT_1678,8803.79,28290.57
SYNTHETIC_ACCT_1679,4350.03,35937.08
SYNTHETIC_ACCT_1680,44780.4,72284.86
SYNTHETIC_ACCT_1681,47730.67,67434.8
SYNTHETIC_ACCT_1682,15494.47,37015.07
SYNTHETIC_ACCT_1683,10709.68,28620.13
SYNTHETIC_ACCT_1684,-41.5,24937.24
SYNTHETIC_ACCT_1685,7378.38,25463.68
SYNTHETIC_ACCT_1686,46463.98,61152.71
SYNTHETIC_ACCT_1687,1490.23,26438.08
SYNTHETIC_ACCT_1688,14577.59,36726.04
SYNTHETIC_ACCT_1689,8741.52,30808.76
SYNTHETIC_ACCT_1690,21091.44,42101.01
SYNTHETIC_ACCT_1691,49449.55,69719.99
SYNTHETIC_ACCT_1692,38858.81,63566.49
SYNTHETIC_ACCT_1693,25651.46,44475.26
SYNTHETIC_ACCT_1694,7544.18,32116.79
SYNTHETIC_ACCT_1695,26136.37,50304.94
SYNTHETIC_ACCT_1696,30772.95,57167.12
SYNTHETIC_ACCT_1697,13177.9,33813.35
SYNTHETIC_ACCT_1698,42100.69,65069.88
SYNTHETIC_ACCT_1699,5131.0,26901.22
SYNTHETIC_ACCT_1700,22180.84,47104.31
SYNTHETIC_ACCT_1701,21945.37,39333.26
SYNTHETIC_ACCT_1702,25934.69,53021.88
SYNTHETIC_ACCT_1703,38502.34,63344.16
SYNTHETIC_ACCT_1704,43522.63,63950.33
SYNTHETIC_ACCT_1705,10596.22,32081.13
SYNTHETIC_ACCT_1706,44914.06,60826.54
SYNTHETIC_ACCT_1707,38059.59,61786.78
SYNTHETIC_ACCT_1708,4494.08,36552.71
SYNTHETIC_ACCT_1709,19866.85,47173.49
SYNTHETIC_ACCT_1710,25351.04,51375.71
SYNTHETIC_ACCT_1711,31948.08,55872.56
SYNTHETIC_ACCT_1712,40219.08,67401.15
SYNTHETIC_ACCT_1713,6980.18,25956.58
SYNTHETIC_ACCT_1714,31794.45,57751.09
SYNTHETIC_ACCT_1715,29004.93,49432.17
SYNTHETIC_ACCT_1716,5356.79,25919.96
SYNTHETIC_ACCT_1717,45467.24,74524.6
SYNTHETIC_ACCT_1718,18966.09,38671.49
SYNTHETIC_ACCT_1719,33405.3,56557.19
SYNTHETIC_ACCT_1720,16316.59,37264.9
SYNTHETIC_ACCT_1721,6939.94,30501.54
SYNTHETIC_ACCT_1722,44367.34,67862.98
SYNTHETIC_ACCT_1723,20657.59,46655.96
SYNTHETIC_ACCT_1724,18737.55,37875.42
SYNTHETIC_ACCT_1725,49149.79,74236.38
SYNTHETIC_ACCT_1726,28225.85,54876.64
SYNTHETIC_ACCT_1727,28924.96,52984.89
SYNTHETIC_ACCT_1728,34457.93,58529.02
SYNTHETIC_ACCT_1729,12442.22,37447.27
SYNTHETIC_ACCT_1730,3761.31,29472.73
SYNTHETIC_ACCT_1731,3234.83,23326.78
SYNTHETIC_ACCT_1732,22472.31,48683.98
SYNTHETIC_ACCT_1733,37377.95,58219.3
SYNTHETIC_ACCT_1734,26237.66,52433.23
SYNTHETIC_ACCT_1735,41427.84,61985.86
SYNTHETIC_ACCT_1736,4627.12,20194.2
SYNTHETIC_ACCT_1737,16377.69,44561.93
SYNTHETIC_ACCT_1738,7899.67,26928.05
SYNTHETIC_ACCT_1739,2646.32,29665.11
SYNTHETIC_ACCT_1740,27599.81,55661.52
SYNTHETIC_ACCT_1741,24291.5,49920.97
SYNTHETIC_ACCT_1742,11867.97,37022.02
SYNTHETIC_ACCT_1743,24165.81,39597.47
SYNTHETIC_ACCT_1744,14804.23,38769.71
SYNTHETIC_ACCT_1745,6561.05,27299.45
SYNTHETIC_ACCT_1746,32145.51,63232.61
SYNTHETIC_ACCT_1747,15500.25,27769.05
SYNTHETIC_ACCT_1748,12636.38,35594.63
SYNTHETIC_ACCT_1749,8258.12,38312.46
SYNTHETIC_ACCT_1750,15343.14,38435.01
SYNTHETIC_ACCT_1751,4188.8,28092.82
SYNTHETIC_ACCT_1752,892.14,29710.98
SYNTHETIC_ACCT_1753,17967.48,35958.42
SYNTHETIC_ACCT_1754,3981.12,31773.05
SYNTHETIC_ACCT_1755,32828.85,57659.36
SYNTHETIC_ACCT_1756,44260.99,65683.48
SYNTHETIC_ACCT_1757,20457.32,38239.59
SYNTHETIC_ACCT_1758,35129.1,58528.71
SYNTHETIC_ACCT_1759,2289.41,26350.14
SYNTHETIC_ACCT_1760,5531.97,24043.22
SYNTHETIC_ACCT_1761,11170.99,23051.16
SYNTHETIC_ACCT_1762,38781.61,62600.11
SYNTHETIC_ACCT_1763,14386.94,41255.49
SYNTHETIC_ACCT_1764,21917.97,45609.92
SYNTHETIC_ACCT_1765,14446.44,40235.6
SYNTHETIC_ACCT_1766,11660.11,34270.81
SYNTHETIC_ACCT_1767,16224.62,44986.69
SYNTHETIC_ACCT_1768,41562.49,57863.76
SYNTHETIC_ACCT_1769,17780.39,38363.0
SYNTHETIC_ACCT_1770,40053.03,62679.84
SYNTHETIC_ACCT_1771,1816.59,28745.24
SYNTHETIC_ACCT_1772,48209.7,69164.89
SYNTHETIC_ACCT_1773,8957.51,23793.55
SYNTHETIC_ACCT_1774,43597.54,63315.78
SYNTHETIC_ACCT_1775,36880.96,61797.77
SYNTHETIC_ACCT_1776,12505.53,32680.46
SYNTHETIC_ACCT_1777,48134.26,65947.07
SYNTHETIC_ACCT_1778,21306.06,41183.92
SYNTHETIC_ACCT_1779,4195.53,24484.11
SYNTHETIC_ACCT_1780,29284.31,52584.24
SYNTHETIC_ACCT_1781,29236.15,59167.92
SYNTHETIC_ACCT_1782,34917.27,55866.62
SYNTHETIC_ACCT_1783,41593.06,67334.34
SYNTHETIC_ACCT_1784,35696.56,61498.26
SYNTHETIC_ACCT_1785,16461.16,36448.89
SYNTHETIC_ACCT_1786,43527.23,69478.47
SYNTHETIC_ACCT_1787,34718.92,58465.11
SYNTHETIC_ACCT_1788,22629.99,44394.67
SYNTHETIC_ACCT_1789,20423.22,45934.68
SYNTHETIC_ACCT_1790,44178.38,67522.61
SYNTHETIC_ACCT_1791,49723.23,67211.2
SYNTHETIC_ACCT_1792,38313.24,57454.67
SYNTHETIC_ACCT_1793,43177.77,65134.33
SYNTHETIC_ACCT_1794,6265.02,33137.83
SYNTHETIC_ACCT_1795,9262.48,32240.37
SYNTHETIC_ACCT_1796,27475.44,46537.49
SYNTHETIC_ACCT_1797,18677.84,41470.48
SYNTHETIC_ACCT_1798,8646.92,32373.46
SYNTHETIC_ACCT_1799,42032.47,65760.79
SYNTHETIC_ACCT_1800,9468.97,33103.88
SYNTHETIC_ACCT_1801,48602.26,67065.96
SYNTHETIC_ACCT_1802,18142.25,47382.57
SYNTHETIC_ACCT_1803,1095.39,23801.06
SYNTHETIC_ACCT_1804,34567.22,59783.0
SYNTHETIC_ACCT_1805,14827.34,41564.61
SYNTHETIC_ACCT_1806,34626.62,56509.62
SYNTHETIC_ACCT_1807,15971.51,45276.55
SYNTHETIC_ACCT_1808,43503.76,61528.62
SYNTHETIC_ACCT_1809,6122.0,31111.99
SYNTHETIC_ACCT_1810,45813.82,73578.73
SYNTHETIC_ACCT_1811,38874.28,54290.44
SYNTHETIC_ACCT_1812,40008.09,64372.92
SYNTHETIC_ACCT_1813,8331.33,27728.35
SYNTHETIC_ACCT_1814,42119.93,59310.32
SYNTHETIC_ACCT_1815,19583.08,45990.0
SYNTHETIC_ACCT_1816,47887.66,74058.76
SYNTHETIC_ACCT_1817,9521.31,36276.62
SYNTHETIC_ACCT_1818,1238.07,22735.83
SYNTHETIC_ACCT_1819,2296.04,30854.4
SYNTHETIC_ACCT_1820,3589.01,30182.38
SYNTHETIC_ACCT_1821,1188.14,21866.45
SYNTHETIC_ACCT_1822,45060.67,64610.79
SYNTHETIC_ACCT_1823,43769.16,69914.69
SYNTHETIC_ACCT_1824,36907.46,63919.82
SYNTHETIC_ACCT_1825,15597.71,45723.74
SYNTHETIC_ACCT_1826,2437.55,25118.95
SYNTHETIC_ACCT_1827,2465.53,21558.57
SYNTHETIC_ACCT_1828,3948.3,26686.96
SYNTHETIC_ACCT_1829,45701.7,74381.32
SYNTHETIC_ACCT_1830,9199.85,30971.8
SYNTHETIC_ACCT_1831,37091.17,58511.86
SYNTHETIC_ACCT_1832,4541.06,27634.72
SYNTHETIC_ACCT_1833,36816.07,58948.82
SYNTHETIC_ACCT_1834,24577.88,43198.28
SYNTHETIC_ACCT_1835,6017.3,28674.45
SYNTHETIC_ACCT_1836,28380.12,50170.62
SYNTHETIC_ACCT_1837,22294.96,42772.38
SYNTHETIC_ACCT_1838,1062.14,20704.14
SYNTHETIC_ACCT_1839,25985.52,44699.26
SYNTHETIC_ACCT_1840,48258.81,62798.52
SYNTHETIC_ACCT_1841,11534.03,36137.05
SYNTHETIC_ACCT_1842,34467.84,59605.08
SYNTHETIC_ACCT_1843,36327.49,55987.18
SYNTHETIC_ACCT_1844,41718.46,63657.33
SYNTHETIC_ACCT_1845,1687.35,22057.1
SYNTHETIC_ACCT_1846,21269.76,38537.22
SYNTHETIC_ACCT_1847,46420.72,68129.84
SYNTHETIC_ACCT_1848,7808.42,34796.28
SYNTHETIC_ACCT_1849,44864.48,65661.46
SYNTHETIC_ACCT_1850,36320.01,61534.07
SYNTHETIC_ACCT_1851,30051.66,58263.77
SYNTHETIC_ACCT_1852,18149.56,44150.47
SYNTHETIC_ACCT_1853,1942.91,18519.42
SYNTHETIC_ACCT_1854,9928.24,36451.66
SYNTHETIC_ACCT_1855,12953.66,38491.22
SYNTHETIC_ACCT_1856,42481.14,62640.04
SYNTHETIC_ACCT_1857,31987.2,44767.99
SYNTHETIC_ACCT_1858,43945.2,65182.34
SYNTHETIC_ACCT_1859,31770.76,57613.52
SYNTHETIC_ACCT_1860,5029.1,21874.16
SYNTHETIC_ACCT_1861,29495.38,48560.53
SYNTHETIC_ACCT_1862,44769.75,62649.02
SYNTHETIC_ACCT_1863,5933.64,30769.39
SYNTHETIC_ACCT_1864,28247.43,51785.14
SYNTHETIC_ACCT_1865,43869.7,67601.99
SYNTHETIC_ACCT_1866,46102.98,72125.17
SYNTHETIC_ACCT_1867,33462.6,55806.04
SYNTHETIC_ACCT_1868,1040.19,25926.37
SYNTHETIC_ACCT_1869,1784.22,24796.67
SYNTHETIC_ACCT_1870,21022.33,44549.66
SYNTHETIC_ACCT_1871,24212.54,52356.71
SYNTHETIC_ACCT_1872,29009.56,60309.72
SYNTHETIC_ACCT_1873,23414.16,39512.42
SYNTHETIC_ACCT_1874,28547.9,51095.91
SYNTHETIC_ACCT_1875,11346.24,34795.5
SYNTHETIC_ACCT_1876,36876.41,58406.19
SYNTHETIC_ACCT_1877,4140.06,25812.97
SYNTHETIC_ACCT_1878,17865.19,42046.75
SYNTHETIC_ACCT_1879,5512.6,30136.95
SYNTHETIC_ACCT_1880,44275.84,68502.21
SYNTHETIC_ACCT_1881,13315.98,29028.89
SYNTHETIC_ACCT_1882,29245.16,51492.27
SYNTHETIC_ACCT_1883,46893.03,68287.03
SYNTHETIC_ACCT_1884,-266.05,14139.02
SYNTHETIC_ACCT_1885,16509.42,37658.8
SYNTHETIC_ACCT_1886,23755.85,39327.9
SYNTHETIC_ACCT_1887,21982.55,50187.98
SYNTHETIC_ACCT_1888,18314.88,36821.02
SYNTHETIC_ACCT_1889,38446.27,59455.53
SYNTHETIC_ACCT_1890,36468.34,62701.75
SYNTHETIC_ACCT_1891,43195.75,69857.47
SYNTHETIC_ACCT_1892,16448.1,39881.67
SYNTHETIC_ACCT_1893,25441.04,53591.12
SYNTHETIC_ACCT_1894,9239.52,31505.66
SYNTHETIC_ACCT_1895,34055.6,59622.39
SYNTHETIC_ACCT_1896,16530.58,39155.46
SYNTHETIC_ACCT_1897,7348.91,24635.49
SYNTHETIC_ACCT_1898,43090.38,69351.68
SYNTHETIC_ACCT_1899,40315.15,58768.56
SYNTHETIC_ACCT_1900,22957.8,40443.7
SYNTHETIC_ACCT_1901,10299.12,38567.69
SYNTHETIC_ACCT_1902,43654.61,66889.99
SYNTHETIC_ACCT_1903,16708.16,43074.66
SYNTHETIC_ACCT_1904,2812.14,25135.24
SYNTHETIC_ACCT_1905,49738.21,70998.3
SYNTHETIC_ACCT_1906,35646.28,56664.69
SYNTHETIC_ACCT_1907,14977.0,42104.07
SYNTHETIC_ACCT_1908,23105.87,48581.34
SYNTHETIC_ACCT_1909,2938.17,20571.37
SYNTHETIC_ACCT_1910,36083.62,59393.31
SYNTHETIC_ACCT_1911,17946.48,44744.34
SYNTHETIC_ACCT_1912,34065.31,49018.78
SYNTHETIC_ACCT_1913,22925.48,48482.2
SYNTHETIC_ACCT_1914,49897.31,67981.53
SYNTHETIC_ACCT_1915,49454.57,79891.39
SYNTHETIC_ACCT_1916,1673.54,28405.48
SYNTHETIC_ACCT_1917,47269.48,63357.35
SYNTHETIC_ACCT_1918,4080.69,32098.4
SYNTHETIC_ACCT_1919,24200.09,46685.95
SYNTHETIC_ACCT_1920,44443.9,66827.32
SYNTHETIC_ACCT_1921,4193.69,25647.06
SYNTHETIC_ACCT_1922,21497.05,41159.13
SYNTHETIC_ACCT_1923,37619.03,63265.76
SYNTHETIC_ACCT_1924,15572.22,32358.14
SYNTHETIC_ACCT_1925,41563.21,67387.01
SYNTHETIC_ACCT_1926,19150.02,41890.67
SYNTHETIC_ACCT_1927,33243.77,53884.87
SYNTHETIC_ACCT_1928,13980.83,40410.78
SYNTHETIC_ACCT_1929,39994.86,62307.48
SYNTHETIC_ACCT_1930,23034.72,43212.91
SYNTHETIC_ACCT_1931,10614.44,25621.45
SYNTHETIC_ACCT_1932,24064.15,47186.07
SYNTHETIC_ACCT_1933,19437.87,41376.59
SYNTHETIC_ACCT_1934,2872.89,22141.83
SYNTHETIC_ACCT_1935,346.04,28929.63
SYNTHETIC_ACCT_1936,11600.24,37812.24
SYNTHETIC_ACCT_1937,16724.46,36920.42
SYNTHETIC_ACCT_1938,37126.51,60059.76
SYNTHETIC_ACCT_1939,3697.08,32210.38
SYNTHETIC_ACCT_1940,38898.66,62902.26
SYNTHETIC_ACCT_1941,5141.67,30711.88
SYNTHETIC_ACCT_1942,24655.99,47312.31
SYNTHETIC_ACCT_1943,49392.09,80480.74
SYNTHETIC_ACCT_1944,11123.28,27734.66
SYNTHETIC_ACCT_1945,35436.67,60691.53
SYNTHETIC_ACCT_1946,4989.21,21627.33
SYNTHETIC_ACCT_1947,14326.01,36425.34
SYNTHETIC_ACCT_1948,24445.25,51862.66
SYNTHETIC_ACCT_1949,15935.34,42389.13
SYNTHETIC_ACCT_1950,35649.19,58685.69
SYNTHETIC_ACCT_1951,16280.57,46216.38
SYNTHETIC_ACCT_1952,44499.43,67797.58
SYNTHETIC_ACCT_1953,13512.81,31850.68
SYNTHETIC_ACCT_1954,32188.18,51033.84
SYNTHETIC_ACCT_1955,50236.98,71206.93
SYNTHETIC_ACCT_1956,33209.63,50056.9
SYNTHETIC_ACCT_1957,12290.84,31412.37
SYNTHETIC_ACCT_1958,12713.16,35850.48
SYNTHETIC_ACCT_1959,41681.97,62408.98
SYNTHETIC_ACCT_1960,41556.55,62361.47
SYNTHETIC_ACCT_1961,32063.51,48510.0
SYNTHETIC_ACCT_1962,24594.86,46245.82
SYNTHETIC_ACCT_1963,7629.03,28644.68
SYNTHETIC_ACCT_1964,20159.2,44162.42
SYNTHETIC_ACCT_1965,35509.98,56607.99
SYNTHETIC_ACCT_1966,46730.68,69284.44
SYNTHETIC_ACCT_1967,46638.4,72928.57
SYNTHETIC_ACCT_1968,20632.86,42191.04
SYNTHETIC_ACCT_1969,6564.65,25703.32
SYNTHETIC_ACCT_1970,46144.99,75098.28
SYNTHETIC_ACCT_1971,38379.06,61629.1
SYNTHETIC_ACCT_1972,38044.49,62785.73
SYNTHETIC_ACCT_1973,5048.87,27675.1
SYNTHETIC_ACCT_1974,37215.75,56594.14
SYNTHETIC_ACCT_1975,4563.13,29042.65
SYNTHETIC_ACCT_1976,16667.83,37934.58
SYNTHETIC_ACCT_1977,49466.4,74940.0
SYNTHETIC_ACCT_1978,31505.41,55273.74
SYNTHETIC_ACCT_1979,18316.96,43572.55
SYNTHETIC_ACCT_1980,19748.87,41874.11
SYNTHETIC_ACCT_1981,2730.97,25130.56
SYNTHETIC_ACCT_1982,18855.32,42472.69
SYNTHETIC_ACCT_1983,5629.23,24413.88
SYNTHETIC_ACCT_1984,1920.73,23035.3
SYNTHETIC_ACCT_1985,30369.92,51152.62
SYNTHETIC_ACCT_1986,28877.59,57873.37
SYNTHETIC_ACCT_1987,1363.02,31233.64
SYNTHETIC_ACCT_1988,34442.19,61658.85
SYNTHETIC_ACCT_1989,47947.95,64622.98
SYNTHETIC_ACCT_1990,30790.85,45416.0
SYNTHETIC_ACCT_1991,18688.92,48903.17
SYNTHETIC_ACCT_1992,23085.9,40707.11
SYNTHETIC_ACCT_1993,37219.16,53963.58
SYNTHETIC_ACCT_1994,3411.62,26314.1
SYNTHETIC_ACCT_1995,17590.98,41203.61
SYNTHETIC_ACCT_1996,14609.38,46251.2
SYNTHETIC_ACCT_1997,33125.85,51423.67
SYNTHETIC_ACCT_1998,30652.07,53475.95
SYNTHETIC_ACCT_1999,32370.12,54214.67
SYNTHETIC_ACCT_2000,38988.17,66714.13
